crim,zn,indus,chas,nox,rm,age,dis,rad,tax,ptratio,b,lstat,medv
-1.1818345962480008,0.2848298609673554,-1.2879094989577453,-0.27259856706992697,-0.14421743255530295,0.41367188930175824,-0.12001341619804971,0.14021360349292913,-0.9828428567665053,-0.6666082090210986,-1.4590003802772018,0.4410519326070333,-1.0755623045678657,0.33911864422398763
-1.0833066057516052,-0.4877223646701292,-0.5933810131002404,-0.27259856706992697,-0.7402622069004929,0.19427445318162778,0.3671664185317746,0.5571598750882429,-0.8678825041257628,-0.9873294849630007,-0.3030941480165011,0.4410519326070333,-0.49243936573529473,0.08530114895105806
-1.083395389431482,-0.4877223646701292,-0.5933810131002404,-0.27259856706992697,-0.7402622069004929,1.2827136817256513,-0.2658117608982161,0.5571598750882429,-0.8678825041257628,-0.9873294849630007,-0.3030941480165011,0.3964269940902562,-1.208727398772419,0.9529667764596479
-1.061131398149078,-0.4877223646701292,-1.306877713907635,-0.27259856706992697,-0.8352838375932039,1.016302509294065,-0.8098885106329835,1.0777366189304816,-0.7529221514850204,-1.1061151427192608,0.11303209559735056,0.4161628391345312,-1.3615168226492227,0.9020874950318206
-0.9155223349062586,-0.4877223646701292,-1.306877713907635,-0.27259856706992697,-0.8352838375932039,1.2285766520336718,-0.5111797068570326,1.0777366189304816,-0.7529221514850204,-1.1061151427192608,0.11303209559735056,0.4410519326070333,-1.0265014803872408,1.0069585614966923
-1.0721042646861199,-0.4877223646701292,-1.306877713907635,-0.27259856706992697,-0.8352838375932039,0.2070963812665697,-0.35115713340563054,1.0777366189304816,-0.7529221514850204,-1.1061151427192608,0.11303209559735056,0.4105710163719868,-1.0433223343920266,0.6757115612413589
-0.8481207007001549,0.048772236467012856,-0.47665353648553366,-0.27259856706992697,-0.2651540534369357,-0.38841094534521353,-0.07022861556872491,0.8392439220209291,-0.5230014462035356,-0.5775189657039037,-1.5052366295676305,0.4267982667417241,-0.03126761843742037,0.23265566257489254
-0.6777872829520594,0.048772236467012856,-0.47665353648553366,-0.27259856706992697,-0.2651540534369357,-0.1604655571684543,0.9788082548349111,1.024637886132401,-0.5230014462035356,-0.5775189657039037,-1.5052366295676305,0.4410519326070333,0.9107002058305784,0.5776384326891072
-0.5139902005595884,0.048772236467012856,-0.47665353648553366,-0.27259856706992697,-0.2651540534369357,-0.9312059009411201,1.11749448515946,1.0871964647915542,-0.5230014462035356,-0.5775189657039037,-1.5052366295676305,0.3284479722710873,2.421773590593827,-1.0230622503284645
-0.6110784191092662,0.048772236467012856,-0.47665353648553366,-0.27259856706992697,-0.2651540534369357,-0.3998082147540515,0.6160904216784,1.3296347255527103,-0.5230014462035356,-0.5775189657039037,-1.5052366295676305,0.3293251209397216,0.6233439499154899,-0.3403011915100659
-0.48434500044982803,0.048772236467012856,-0.47665353648553366,-0.27259856706992697,-0.2651540534369357,0.13158947143301836,0.9147992254543503,1.2129791389041071,-0.5230014462035356,-0.5775189657039037,-1.5052366295676305,0.3930280429992978,1.0929261242157569,-1.958713217715781
-0.7553442183874981,0.048772236467012856,-0.47665353648553366,-0.27259856706992697,-0.2651540534369357,-0.3926849213735267,0.509408706044132,1.1559348422544233,-0.5230014462035356,-0.5775189657039037,-1.5052366295676305,0.4410519326070333,0.08647835959607948,-0.3403011915100659
-0.8298480667591985,0.048772236467012856,-0.47665353648553366,-0.27259856706992697,-0.2651540534369357,-0.5636439625060962,-1.0517003994039908,0.7871434644142178,-0.5230014462035356,-0.5775189657039037,-1.5052366295676305,0.37088003911627837,0.42850239102672216,0.09762850499213381
0.08147296156548546,-0.4877223646701292,-0.4372580131280701,-0.27259856706992697,-0.14421743255530295,-0.478164441939812,-0.24091936058355373,0.4337540466694267,-0.6379617988442781,-0.6012760972551556,1.1764658292771957,0.4410519326070333,-0.6157922951037232,-0.07876359625598171
0.08917272176777817,-0.4877223646701292,-0.4372580131280701,-0.27259856706992697,-0.14421743255530295,-0.2687396165524143,0.5663056210490748,0.3170033861930741,-0.6379617988442781,-0.6012760972551556,1.1764658292771957,0.25597356352516665,-0.335444728357295,-0.49427845690085825
0.07922995064223004,-0.4877223646701292,-0.4372580131280701,-0.27259856706992697,-0.14421743255530295,-0.6420001896918579,-0.4293903915374272,0.3344494335851023,-0.6379617988442781,-0.6012760972551556,1.1764658292771957,0.4270175539088825,-0.5863558005953482,-0.15763974191151942
0.38902199513519864,-0.4877223646701292,-0.4372580131280701,-0.27259856706992697,-0.14421743255530295,-0.4981096634052788,-1.3966379466214578,0.3344494335851023,-0.6379617988442781,-0.6012760972551556,1.1764658292771957,0.3308601311098323,-0.8512842511707229,0.2531131327573675
0.21253167883070687,-0.4877223646701292,-0.4372580131280701,-0.27259856706992697,-0.14421743255530295,-0.419753436219517,0.46673601979042467,0.22002808188861184,-0.6379617988442781,-0.6012760972551556,1.1764658292771957,0.32976369527403904,0.2827216563185794,-0.6786157520756612
0.22650397730234625,-0.4877223646701292,-0.4372580131280701,-0.27259856706992697,-0.14421743255530295,-1.1805211692594502,-1.1370457719114053,0.0006927612705776545,-0.6379617988442781,-0.6012760972551556,1.1764658292771957,-0.7421119777972458,-0.13499621813359886,-0.10946050751871272
0.16619762482045325,-0.4877223646701292,-0.4372580131280701,-0.27259856706992697,-0.14421743255530295,-0.7944386680350646,0.03289704287773442,0.0006927612705776545,-0.6379617988442781,-0.6012760972551556,1.1764658292771957,0.37581400037734697,-0.19246746931661668,-0.49427845690085825
0.49038923898792597,-0.4877223646701292,-0.4372580131280701,-0.27259856706992697,-0.14421743255530295,-1.0181100801835097,1.0499293985910898,0.001358278064823892,-0.6379617988442781,-0.6012760972551556,1.1764658292771957,0.21814652719030656,1.172825180738489,
0.26221352706056256,-0.4877223646701292,-0.4372580131280701,-0.27259856706992697,-0.14421743255530295,-0.4553699031221361,0.7334403088760948,0.10327742141225885,-0.6379617988442781,-0.6012760972551556,1.1764658292771957,0.39313768658287696,0.16497567828507947,-0.20861916297370103
0.481288381652966,-0.4877223646701292,-0.4372580131280701,-0.27259856706992697,-0.14421743255530295,-0.2032053174515957,0.8223417385713182,0.0864493539006023,-0.6379617988442781,-0.6012760972551556,1.1764658292771957,0.4410519326070333,0.8504254789800965,-1.7755595468789729
0.3508890928611341,-0.4877223646701292,-0.4372580131280701,-0.27259856706992697,-0.14421743255530295,-0.6719180218900574,1.11749448515946,0.14268552301441556,-0.6379617988442781,-0.6012760972551556,1.1764658292771957,0.4151760468823178,1.0130270676930249,-2.621142312898131
0.18603670285825913,-0.4877223646701292,-0.4372580131280701,-0.27259856706992697,-0.14421743255530295,-0.5137809088424299,0.9076871110787323,0.28738788884911354,-0.6379617988442781,-0.6012760972551556,1.1764658292771957,0.41287353162715196,0.5112049232169186,-1.4823230995353067
0.2540793967264182,-0.4877223646701292,-0.4372580131280701,-0.27259856706992697,-0.14421743255530295,-0.9767949785764719,0.608978307302782,0.31353319148021846,-0.6379617988442781,-0.6012760972551556,1.1764658292771957,-0.5838962866923088,0.5406414177252936,-5.9360320860685
0.120084330026406,-0.4877223646701292,-0.4372580131280701,-0.27259856706992697,-0.14421743255530295,-0.6719180218900574,0.7725569379419929,0.4216321336313693,-0.6379617988442781,-0.6012760972551556,1.1764658292771957,0.22154547828126503,0.3023459859908294,-0.9827279948823728
0.33086693271999984,-0.4877223646701292,-0.4372580131280701,-0.27259856706992697,-0.14421743255530295,-0.3385478916815473,0.7192160801248588,0.3129627485137217,-0.6379617988442781,-0.6012760972551556,1.1764658292771957,-0.5514417859528347,0.6485752309226684,-2.178740383843445
0.20390877318643472,-0.4877223646701292,-0.4372580131280701,-0.27259856706992697,-0.14421743255530295,0.2996991952133786,0.9183552826421596,0.31358072839409307,-0.6379617988442781,-0.6012760972551556,1.1764658292771957,0.34281128171997627,0.020596681410669004,-0.44760973743578153
0.35927172539976493,-0.4877223646701292,-0.4372580131280701,-0.27259856706992697,-0.14421743255530295,0.5547130982361282,0.6658752223077248,0.21104360516628648,-0.6379617988442781,-0.6012760972551556,1.1764658292771957,0.25827607878033243,-0.09434582095536663,0.007243183364023136
0.4306795539584027,-0.4877223646701292,-0.4372580131280701,-0.27259856706992697,-0.14421743255530295,-0.8143838895005313,0.9076871110787323,0.20819139033380218,-0.6379617988442781,-0.6012760972551556,1.1764658292771957,0.038331050120246735,1.3942997584681676,
0.5363956987688212,-0.4877223646701292,-0.4372580131280701,-0.27259856706992697,-0.14421743255530295,-0.3029314247789282,1.11749448515946,0.1806199802864551,-0.6379617988442781,-0.6012760972551556,1.1764658292771957,0.2199008245275757,0.05423838942024018,-2.621142312898131
0.5504395048007985,-0.4877223646701292,-0.4372580131280701,-0.27259856706992697,-0.14421743255530295,-0.4767397832637068,0.4774041913538514,0.09267668961819282,-0.6379617988442781,-0.6012760972551556,1.1764658292771957,-1.3603921456009465,2.110587791505292,
0.44148302958035157,-0.4877223646701292,-0.4372580131280701,-0.27259856706992697,-0.14421743255530295,-0.8314797936137889,0.939691625769013,-0.0037281717197728778,-0.6379617988442781,-0.6012760972551556,1.1764658292771957,0.022980948419143672,0.7985611791320075,
0.636381654174726,-0.4877223646701292,-0.4372580131280701,-0.27259856706992697,-0.14421743255530295,-0.2687396165524143,1.007256712337383,-0.016753286121450713,-0.6379617988442781,-0.6012760972551556,1.1764658292771957,-1.1881420757978585,1.0775070080447033,
-0.933515568081972,-0.4877223646701292,-0.755340386903146,-0.27259856706992697,-0.4811123050112799,-0.500958980757488,-0.013331700563781643,-0.2066632570510228,-0.5230014462035356,-0.7675760181139196,0.3442133420494908,0.4410519326070333,-0.4167455227137592,-0.3403011915100659
-0.8178868546784305,-0.4877223646701292,-0.755340386903146,-0.27259856706992697,-0.4811123050112799,-0.6320275789591239,-0.2551435893347894,-0.19829676020906925,-0.5230014462035356,-0.7675760181139196,0.3442133420494908,0.22900124196465785,-0.17424487747809872,-0.1412828283933402
-0.8760106675625052,-0.4877223646701292,-0.755340386903146,-0.27259856706992697,-0.4811123050112799,-0.619205650874182,-0.9627989697087677,0.06615109167608985,-0.5230014462035356,-0.7675760181139196,0.3442133420494908,0.4410519326070333,-0.5443036655833842,0.007243183364023136
-0.5986049100067354,-0.4877223646701292,-0.755340386903146,-0.27259856706992697,-0.4811123050112799,-0.45394524444603085,-1.364633431931177,0.024841513518943863,-0.5230014462035356,-0.7675760181139196,0.3442133420494908,0.40300560910501476,-0.3536673201958127,0.3999840610104288
-1.0818872999795883,2.7312452421527236,-1.19452751766598,-0.27259856706992697,-1.094433739482417,0.44216506282385254,-1.663342235707128,0.7634700813045988,-0.7529221514850204,-0.9279366560848706,-0.07191290156436092,0.42712719749246175,-1.168077001594187,0.7864210307432542
-1.0558687129799993,2.7312452421527236,-1.19452751766598,-0.27259856706992697,-1.094433739482417,1.053343634872788,-1.876705666975664,0.7634700813045988,-0.7529221514850204,-0.9279366560848706,-0.07191290156436092,0.4270175539088825,-1.496083654687508,0.9604423568100133
-0.7259156070104041,-0.4877223646701292,-0.6167265084231817,-0.27259856706992697,-0.9216671382229417,0.6914803311421825,-2.3354370442030166,0.9154931318760064,-0.7529221514850204,-1.0407830309533177,-0.256857898726074,0.3150714550744125,-1.0951866342401158,0.5440029684208527
-0.6861577734648455,-0.4877223646701292,-0.6167265084231817,-0.27259856706992697,-0.9216671382229417,-0.16473953319676868,-2.203862928254086,0.9154931318760064,-0.7529221514850204,-1.0407830309533177,-0.256857898726074,0.29270416402423405,-0.9592180643680979,0.4485396133167517
-0.6383478108076273,-0.4877223646701292,-0.6167265084231817,-0.27259856706992697,-0.9216671382229417,-0.10490386880036842,-2.2074189854418953,0.9154931318760064,-0.7529221514850204,-1.0407830309533177,-0.256857898726074,0.4142988982136829,-0.7307347974697588,0.3999840610104288
-0.7398030439735013,-0.4877223646701292,-0.6167265084231817,-0.27259856706992697,-0.9216671382229417,-0.3072054008072426,-1.0161398275259015,0.9154931318760064,-0.7529221514850204,-1.0407830309533177,-0.256857898726074,0.3587096013389754,-0.4349681145522769,0.03407877032164719
-0.6076227686288707,-0.4877223646701292,-0.6167265084231817,-0.27259856706992697,-0.9216671382229417,-0.8585483084597779,-1.2366153731700555,0.6205265812832663,-0.7529221514850204,-1.0407830309533177,-0.256857898726074,0.4410519326070333,-0.34245341752595554,-0.2627084224914346
-0.5664019235658928,-0.4877223646701292,-0.6167265084231817,-0.27259856706992697,-0.9216671382229417,-0.7103838061448857,-1.2543956591091003,0.6205265812832663,-0.7529221514850204,-1.0407830309533177,-0.256857898726074,0.4410519326070333,0.20983128896450803,-0.1412828283933402
-0.47507191977938656,-0.4877223646701292,-0.6167265084231817,-0.27259856706992697,-0.9216671382229417,-0.3627670891753272,0.6018661929271641,0.9005190040054643,-0.7529221514850204,-1.0407830309533177,-0.256857898726074,0.3954402018380428,0.8616393816499538,-0.9827279948823728
-0.42500499953826837,-0.4877223646701292,-0.6167265084231817,-0.27259856706992697,-0.9216671382229417,-1.261726713797421,0.9503597973324397,0.9863706704632385,-0.7529221514850204,-1.0407830309533177,-0.256857898726074,0.4410519326070333,2.5451265199622557,-2.8180853128947194
-0.49533011412397265,-0.4877223646701292,-0.6167265084231817,-0.27259856706992697,-0.9216671382229417,-0.9725210025481575,-0.23380724620793578,1.0898585319685394,-0.7529221514850204,-1.0407830309533177,-0.256857898726074,0.4410519326070333,0.4971875448795969,-0.24431195690371496
-0.8466412813089677,0.4135885652402695,-0.8020313775490286,-0.27259856706992697,-0.9994121087897055,-0.45821922047434527,-0.8134445678207922,1.4354518958378737,-0.6379617988442781,-0.9813902020751877,-0.7654566409207814,0.4263596924074067,0.11170964060325798,-0.19129676423885394
-1.014802983320007,0.4135885652402695,-0.8020313775490286,-0.27259856706992697,-0.9994121087897055,-0.24167110170642397,-0.1982466743298464,1.4354518958378737,-0.6379617988442781,-0.9813902020751877,-0.7654566409207814,0.40892636261829746,-0.45178896855706274,-0.06381508429943734
-0.9738532403092018,0.4135885652402695,-0.8020313775490286,-0.27259856706992697,-0.9994121087897055,0.3224937340310546,-1.6882346360217904,1.4354518958378737,-0.6379617988442781,-0.9813902020751877,-0.7654566409207814,0.4410519326070333,-1.0335101695559015,0.4246523878755665
-0.9887962708069513,0.4135885652402695,-0.8020313775490286,-0.27259856706992697,-0.9994121087897055,-0.40835616681067904,-1.6775664644583637,1.4354518958378737,-0.6379617988442781,-0.9813902020751877,-0.7654566409207814,0.4410519326070333,-0.5919627519302769,0.28284179723989805
-1.1463936219106328,2.7312452421527236,-1.0413227046091773,-0.27259856706992697,-1.2499236806159448,-0.5650686211822014,-0.7458794812524224,1.6755133109052929,-0.7529221514850204,0.3608877305705504,1.2227020785676244,0.4410519326070333,0.3009442481570973,-0.3403011915100659
-1.1487347797367822,3.375038763517294,-1.446950685845283,-0.27259856706992697,-1.3103919910567607,1.3738918369963549,-1.6597861785193189,2.3300490780465393,-0.5230014462035356,-1.0823580111680087,-0.256857898726074,0.430416504999841,-1.0993918477413123,0.9787487383135149
-1.1138436548265351,3.160440923062437,-1.5169871718141072,-0.27259856706992697,-1.2499236806159448,0.14013742348964714,-1.1690502866016856,2.5634553251714953,-0.8678825041257628,-0.5656403999282776,-0.5342753944686413,0.4410519326070333,-0.9648250157030265,0.3999840610104288
-1.1429648399448324,3.8042344444270078,-1.4323597512684447,-0.27259856706992697,-1.241285350552971,0.7570146302430011,-0.9983595415868569,2.153306832260269,-0.5230014462035356,-0.9041795245336187,-1.5514728788580585,0.3971944991753113,-1.2199413014422764,0.8242324680159313
-0.6512075345884055,0.5852668376041549,-0.8764451438909042,-0.27259856706992697,-0.8784754879080727,-0.19893134142328256,-1.4001940038092664,1.9108685714991132,-0.17812038828130833,-0.7378796036748546,0.5753945885016309,0.37285362362070595,-0.812035591826223,0.273056120238671
-0.7991536372164938,0.5852668376041549,-0.8764451438909042,-0.27259856706992697,-0.8784754879080727,-0.5095069328141167,-0.7601037100036582,1.4912126958129397,-0.17812038828130833,-0.7378796036748546,0.5753945885016309,0.4410519326070333,-0.48122546306543756,-0.20861916297370103
-0.6648698519513733,0.5852668376041549,-0.8764451438909042,-0.27259856706992697,-0.8784754879080727,-0.7744934465695991,-0.08445284431996035,1.6306860011214162,-0.17812038828130833,-0.7378796036748546,0.5753945885016309,0.4214257311463381,0.0696575055912939,-0.38173353323652726
-0.6068985109297795,0.5852668376041549,-0.8764451438909042,-0.27259856706992697,-0.8784754879080727,-0.45394524444603085,0.8827947107640702,1.4372582985651137,-0.17812038828130833,-0.7378796036748546,0.5753945885016309,0.2347027083107815,0.2504816861427401,-1.252867072846326
-0.777279501638893,0.5852668376041549,-0.8764451438909042,-0.27259856706992697,-0.8784754879080727,0.244137506845294,-0.027555929315017588,1.6307335380352912,-0.17812038828130833,-0.7378796036748546,0.5753945885016309,0.4410519326070333,-0.8302581836647408,0.15663904639351428
-0.7286449951782367,0.5852668376041549,-0.8764451438909042,-0.27259856706992697,-0.8784754879080727,0.6800830617333445,-0.8952338831403979,1.9898273854450503,-0.17812038828130833,-0.7378796036748546,0.5753945885016309,0.4265789795745651,-0.4419768037209377,0.4246523878755665
-1.1186380688325308,0.2633700769218697,-1.423605190522342,-0.27259856706992697,-1.1972298672318045,1.1673163289611677,-0.3227086759031591,2.580235855769277,-0.7529221514850204,-1.1417508400461387,0.06679584630692352,0.400922381017008,-0.6452287896120982,0.8855775801478601
-1.0462462264321548,2.9458430826075803,-1.133245592443259,-0.27259856706992697,-1.3535836413716296,0.007644166611905977,-1.8055845232194854,1.3388568868444093,-0.6379617988442781,-0.4230976106207656,-1.0891103859537774,0.4410519326070333,-1.119016177413562,0.29250720955896387
-1.0130826011302019,2.9458430826075803,-1.133245592443259,-0.27259856706992697,-1.3535836413716296,-0.7089591474687804,-1.3326289172408967,1.3388568868444093,-0.6379617988442781,-0.4230976106207656,-1.0891103859537774,0.4410519326070333,-0.33824820402475925,-0.24431195690371496
-0.9572495229708875,0.048772236467012856,-0.7392903588686237,-0.27259856706992697,-1.2585620106789186,-0.5793152079432485,-1.6775664644583637,1.2849024895965833,-0.6379617988442781,-0.3755833475182616,0.2055045941782063,0.43348652534006127,-0.6382201004434376,0.1335420852170911
-0.7027715037749129,0.048772236467012856,-0.7392903588686237,-0.27259856706992697,-1.2585620106789186,-0.9839182719569954,-1.1299336575357877,1.2849024895965833,-0.6379617988442781,-0.3755833475182616,0.2055045941782063,0.4410519326070333,0.06124707858890099,-0.7081065345256798
-0.7238312320065416,0.048772236467012856,-0.7392903588686237,-0.27259856706992697,-1.2585620106789186,-0.5693425972105157,-1.265063830672527,1.2849024895965833,-0.6379617988442781,-0.3755833475182616,0.2055045941782063,0.4410519326070333,-0.5415001899159199,-0.006501495422656607
-0.8482216663356302,-0.4877223646701292,-0.04768005992648647,-0.27259856706992697,-1.2240086904270235,0.18857581847720817,-2.203862928254086,0.709373073315149,-0.6379617988442781,-0.6131546630307817,0.3442133420494908,0.29665133303308916,-0.831659921498473,0.3570065415448905
